,asin,cat,rating,reviews,price,vp,fsa_flg,eff_max_str,eff_fast_acting,eff_long_lasting,eff_non_drowsy,eff_kid,count,brand_cat,inch,beni_count,weight_in_ounces,manu2,origin_country,sym_throat,sym_stomach,sym_sneezing,sym_sinus,sym_pain,sym_nose,sym_nausea,sym_nasal,sym_migranie,sym_menstrual,sym_itchy,sym_heart,sym_headache,sym_flu,sym_fever,sym_eyes,sym_digestion,sym_cough,sym_cold,sym_chest,sym_arthritis,sym_allergy,sym_acid,ingre_zinc,ingre_simethicone,ingre_pulsatilla,ingre_phosphorus,ingre_phenylephrine,ingre_perfoliatum,ingre_peppermint,ingre_omeprazole,ingre_naproxen,ingre_menthol,ingre_magnesium,ingre_loratadine,ingre_kali,ingre_ipecacuanha,ingre_ibuprofen,ingre_hydrobromide,ingre_guaifenesin,ingre_gelsemium,ingre_fexofenadine,ingre_famotidine,ingre_eupatorium,ingre_eucalyptus,ingre_esomeprazole,ingre_echinacea,ingre_doxylamine,ingre_diphenhydramine,ingre_dextromethorphan,ingre_chlorpheniramine,ingre_cetirizine,ingre_calcium,ingre_bryonia,ingre_antihistamine,ingre_aluminum,ingre_acetaminophen
2187,B0036SMGAA,pain,4.8,1281,7.29,0.6584362139917695,1,0,0,0,0,0,20.0,motrin,9.00375,2,0.05,jj,USA,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2188,B0014CVUS4,pain,4.7,185,6.37,0.7378335949764522,0,0,0,0,0,0,24.0,other,,0,0.8,bayer,USA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2189,B0014CQ4CQ,pain,4.8,632,9.97,0.4814443329989969,0,0,1,0,0,0,100.0,advil,17.22,0,0.32,gsk,,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2190,B00MK2D954,pain,4.9,14338,8.79,0.5574516496018204,1,0,1,0,0,1,,tylenol,16.090368,0,3.2,jj,USA,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2191,B00C6BCUBS,pain,4.6,506,6.86,0.6705539358600582,1,1,0,0,0,0,24.0,other,,0,1.44,others,USA,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2192,B09XJG4QHF,pain,4.8,822,13.99,0.34310221586847744,1,0,0,1,0,0,,rite aid,,3,,rite,India,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2193,B07Q41WX1T,pain,4.7,1403,12.72,0.3694968553459119,0,0,0,0,0,0,120.0,a+health,17.334375,0,2.08,bionpharma,USA,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2194,B0014CQ476,pain,4.7,438,4.29,1.0955710955710956,0,0,0,0,0,0,24.0,advil,9.043999999999999,6,0.8,gsk,,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2195,B00829WDJM,pain,4.0,218,8.19,0.48840048840048844,0,0,0,0,0,1,,tylenol,360.0,4,1.0,jj,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2196,B0038HVP0G,pain,4.7,350,10.49,0.44804575786463297,1,1,0,0,0,0,50.0,tylenol,,2,,jj,USA,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2197,B0062NQSNW,pain,4.7,119,6.95,0.6762589928057554,0,0,0,1,0,0,24.0,advil,,0,,gsk,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2198,B0030HTUGA,pain,4.8,23401,4.61,1.0412147505422993,0,0,1,0,0,0,100.0,goodsense,10.899296,0,1.6,perrigo,USA,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2201,B01J24FQHQ,pain,4.9,8645,9.57,0.5120167189132706,1,0,1,0,0,1,,motrin,81.4625,0,1.0,jj,USA,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2202,B000I09B3Y,pain,4.8,1315,20.12,0.23856858846918488,1,0,0,1,0,0,225.0,other,,0,1.9,jj,USA,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2203,B01EMZCAYW,pain,4.8,452,1.49,3.221476510067114,1,1,1,0,0,0,,tylenol,,2,,jj,USA,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2204,B0030HPW9Y,pain,4.8,414,5.99,0.8013355592654423,1,0,0,0,0,0,100.0,rite aid,,3,,rite,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2205,B001VH7G62,pain,4.9,6083,14.99,0.3268845897264843,1,0,1,0,0,0,160.0,advil,120.0,0,5.92,gsk,USA,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2206,B09RCB4SGY,pain,4.8,199,9.45,0.5079365079365079,0,0,0,0,0,0,200.0,healthcareaisle,,0,0.01,reddy,India,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2207,B01IAI3DU2,pain,4.8,178,18.24,0.2631578947368421,0,0,0,0,0,0,24.0,midol,96.0,3,3.21,bayer,,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2208,B099XZK8J4,pain,4.8,149,4.99,0.9619238476953907,0,0,0,1,0,0,,aleve,,4,,bayer,Mexico,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2210,B09BGGVV2G,pain,4.8,1085,6.59,0.7283763277693475,1,0,0,0,0,0,90.0,amazon basic care,12.556332,2,2.13,ama,USA,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2212,B01BHMPG1C,pain,4.9,270,12.99,0.3772132409545805,0,0,1,1,0,0,100.0,tylenol,25000.0,0,3.97,jj,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2213,B00EVICB36,pain,4.5,328,5.9,0.7627118644067796,0,1,0,0,0,0,100.0,other,,1,,others,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2214,B01IAI0BXE,pain,4.8,373,21.32,0.225140712945591,0,1,1,0,0,0,100.0,tylenol,360.0,2,7.2,jj,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2215,B001KYQ9HS,pain,4.6,166,8.99,0.5116796440489432,1,0,0,0,0,0,100.0,rite aid,,3,,rite,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2217,B002WSLJPI,pain,4.6,1281,3.29,1.398176291793313,1,0,0,0,0,0,24.0,goodsense,12.556332,0,1.6,perrigo,USA,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2218,B07SW81FW5,pain,4.7,1613,6.29,0.7472178060413355,1,1,0,0,0,0,100.0,rite aid,,4,,rite,,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2219,B01AOGRHUK,pain,4.6,361,7.22,0.6371191135734072,0,1,1,0,0,0,,major,,1,,major,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2220,B00NL4MMYE,pain,4.7,1069,10.25,0.4585365853658537,1,0,1,0,0,0,40.0,advil,30.0,0,3.04,gsk,Puerto Rico,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2221,B099XDYPLS,pain,4.9,279,21.52,0.22769516728624536,0,0,0,1,0,0,270.0,aleve,,2,,bayer,,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2222,B075ZV12XK,pain,4.6,111,10.63,0.4327375352775164,0,0,0,0,0,0,,other,12.5188,1,0.93,others,USA,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2223,B07TDQW63C,pain,4.7,1372,10.99,0.42766151046405826,1,1,0,0,0,0,,rite aid,,3,,rite,,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2224,B00MNSEU80,pain,4.9,742,9.47,0.5174234424498416,1,0,0,1,0,0,100.0,motrin,13.528125,0,0.01,jj,,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2225,B09S3YKW1M,pain,4.8,308,10.84,0.44280442804428044,1,0,1,0,0,1,,motrin,40.0,0,11.52,jj,USA,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2230,B00TMAVB4S,pain,4.8,1433,13.18,0.36418816388467373,0,0,0,0,0,0,20.0,advil,12.0,4,0.8,gsk,China,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2232,B004T174F0,pain,4.6,129,17.5,0.26285714285714284,1,0,0,0,0,1,,advil,21.0,2,7.02,gsk,,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2234,B01F45JAO2,pain,4.6,168,15.23,0.30203545633617856,1,1,0,0,0,0,,tylenol,83.760768,2,4.4,jj,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2235,B00CWPN4MC,pain,4.8,1466,4.0,1.2,0,0,1,0,0,1,,goodsense,20.8278,0,0.01,perrigo,USA,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2236,B07Q41WY7F,pain,4.8,12023,15.99,0.30018761726078796,0,0,0,0,0,0,300.0,a+health,36.6025,5,9.6,bionpharma,USA,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2237,B07Q8J3GDL,pain,4.7,2808,18.97,0.2477596204533474,0,0,1,0,0,0,180.0,a+health,36.6025,0,9.6,bionpharma,USA,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2238,B07TDQWDPQ,pain,4.8,1787,12.99,0.3695150115473441,1,0,0,0,0,1,,rite aid,,2,,rite,USA,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2239,B01FG2W3AG,pain,4.5,195,16.98,0.26501766784452296,0,1,1,0,0,0,25.0,excedrin,,1,,nova,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2240,B00J36QT4S,pain,4.9,4636,6.66,0.7357357357357358,1,0,1,0,0,1,,tylenol,23.1525,3,2.08,jj,USA,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2241,B071K626S2,pain,4.8,315,23.3,0.20600858369098712,0,0,0,0,0,0,120.0,advil,,3,,gsk,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2242,B00G7VOA8E,pain,4.8,10107,18.99,0.25276461295418645,1,0,0,0,0,0,400.0,goodsense,,0,0.01,perrigo,USA,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2243,B00NY9KG62,pain,4.7,155,6.99,0.6723891273247496,0,0,0,0,0,1,,advil,21.8538,2,6.38,gsk,USA,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2244,B00CHXS8S4,pain,4.9,2525,26.2,0.18702290076335878,0,0,0,0,0,0,300.0,excedrin,,1,,bms,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2246,B000GGKPHQ,pain,4.8,202,26.28,0.182648401826484,0,1,0,0,0,0,10.0,tylenol,2.260713,3,0.64,jj,,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2247,B074F2467Z,pain,4.7,10582,32.42,0.1449722393584207,1,1,1,0,0,0,400.0,amazon basic care,43.96032,3,10.23,perrigo,USA,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2248,B0BZWQVD47,pain,4.8,133,10.99,0.4367606915377616,0,1,1,0,0,0,300.0,other,,0,,apnar,,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2250,B01J4RKWDE,pain,4.7,137,15.36,0.30598958333333337,0,0,1,0,0,1,,motrin,360.0,0,8.0,jj,,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2251,B08KYVDR27,pain,4.6,446,9.55,0.481675392670157,0,0,0,0,0,0,160.0,a+health,20.25,1,4.8,bionpharma,USA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2252,B074F2X581,pain,4.8,6367,8.27,0.5804111245465539,1,0,0,0,0,1,,other,,0,11.68,perrigo,USA,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2253,B008Y5VFH0,pain,4.8,873,5.22,0.9195402298850575,0,0,0,0,0,1,24.0,other,,0,1.13,perrigo,USA,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2256,B00FRK9TH8,pain,4.8,236,8.6,0.5581395348837209,0,0,0,0,0,0,20.0,advil,,7,,gsk,,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2258,B074F2TF6J,pain,4.8,5607,10.79,0.4448563484708063,1,0,0,0,0,0,160.0,amazon basic care,36.293211,5,0.4,perrigo,Colombia,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2259,B00CWPJD40,pain,4.8,305,7.0,0.6857142857142857,0,0,0,0,0,1,,goodsense,20.8278,1,6.38,perrigo,USA,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2262,B00EHNC5TK,pain,4.8,2982,27.99,0.1714898177920686,0,0,1,0,0,0,250.0,tylenol,31.25,0,8.0,jj,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2263,B087D386NL,pain,4.8,1330,5.44,0.8823529411764705,1,0,0,0,0,1,,amazon basic care,17.585568,1,2.4,ama,USA,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2267,B005NIIREK,pain,4.6,152,17.14,0.2683780630105017,0,0,0,0,0,0,,motrin,87.58399999999999,6,0.48,jj,,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2269,B012P0QSSA,pain,4.8,3161,25.69,0.18684312962242117,0,0,0,0,0,0,,other,75.0,2,3.2,others,,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2271,B094P1Y6CV,pain,4.7,509,8.99,0.5228031145717464,1,0,0,0,0,0,80.0,amazon basic care,17.255,0,0.63,ama,USA,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2272,B098CP98WZ,pain,4.8,2027,10.99,0.4367606915377616,1,0,0,0,0,1,,genexa,,4,,genexa,USA,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2274,B000RZQMP0,pain,4.8,1123,7.85,0.6114649681528662,1,0,0,0,0,0,20.0,advil,9.065,2,0.8,gsk,,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2275,B0077BS35Y,pain,4.8,1300,19.95,0.24060150375939848,0,1,0,0,0,0,225.0,tylenol,,5,,jj,,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2276,B0000VLY2W,pain,4.8,729,5.89,0.8149405772495756,1,0,0,0,0,0,,advil,21.801,5,7.04,gsk,USA,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2279,B000NWT2PO,pain,4.9,185,24.01,0.20408163265306123,0,0,1,0,0,0,360.0,advil,2.0,3,7.05,gsk,,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2281,B010FAU8MO,pain,4.9,813,23.49,0.20859940400170288,0,0,0,0,0,0,200.0,other,,0,7.83,gsk,USA,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2282,B01HUNIRXG,pain,4.8,1174,22.97,0.20896821941663038,1,0,1,1,0,0,225.0,tylenol,,2,,jj,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2283,B01AVKFX8M,pain,4.4,116,13.52,0.3254437869822486,0,1,1,0,0,0,,major,,0,,major,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2284,B075FVSFP9,pain,4.7,230,11.99,0.3919933277731443,0,0,0,0,0,0,500.0,other,40.0,0,6.74,others,,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2287,B00KX8VT6I,pain,4.8,502,20.59,0.23312287518212724,0,0,0,0,0,0,24.0,excedrin,360.0,3,3.84,nova,,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2290,B01IAI2XEE,pain,4.7,562,21.85,0.2151029748283753,1,0,0,0,0,1,6.0,other,,0,,others,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
